timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T10:53:40.849741,deepseek-chat,set1,Extension Namespace {1000085},Extension namespace (namespace concept),namespace concept,Fully defined,Namespace concept (namespace concept),SNOMED CT model component (metadata),Extension namespace 1000005 (namespace concept)|Extension namespace 1000008 (namespace concept)|Extension namespace 1000010 (namespace concept)|Extension namespace 1000012 (namespace concept)|Extension namespace 1000016 (namespace concept)|Extension namespace 1000020 (namespace concept)|Extension namespace 1000025 (namespace concept)|Extension namespace 1000030 (namespace concept)|Extension namespace 1000032 (namespace concept)|Extension namespace 1000034 (namespace concept)|Extension namespace 1000036 (namespace concept)|Extension namespace 1000038 (namespace concept)|Extension namespace 1000040 (namespace concept)|Extension namespace 1000042 (namespace concept)|Extension namespace 1000044 (namespace concept)|Extension namespace 1000046 (namespace concept)|Extension namespace 1000048 (namespace concept)|Extension namespace 1000050 (namespace concept)|Extension namespace 1000052 (namespace concept)|Extension namespace 1000054 (namespace concept)|Extension namespace 1000056 (namespace concept)|Extension namespace 1000058 (namespace concept)|Extension namespace 1000060 (namespace concept)|Extension namespace 1000062 (namespace concept)|Extension namespace 1000064 (namespace concept)|Extension namespace 1000066 (namespace concept)|Extension namespace 1000068 (namespace concept)|Extension namespace 1000070 (namespace concept)|Extension namespace 1000072 (namespace concept)|Extension namespace 1000074 (namespace concept)|Extension namespace 1000076 (namespace concept)|Extension namespace 1000078 (namespace concept)|Extension namespace 1000080 (namespace concept)|Extension namespace 1000082 (namespace concept)|Extension namespace 1000084 (namespace concept)|Extension namespace 1000086 (namespace concept)|Extension namespace 1000088 (namespace concept)|Extension namespace 1000090 (namespace concept)|Extension namespace 1000092 (namespace concept)|Extension namespace 1000094 (namespace concept)|Extension namespace 1000096 (namespace concept)|Extension namespace 1000098 (namespace concept)|Extension namespace 1000100 (namespace concept)|Extension namespace 1000102 (namespace concept)|Extension namespace 1000104 (namespace concept)|Extension namespace 1000106 (namespace concept)|Extension namespace 1000108 (namespace concept)|Extension namespace 1000110 (namespace concept)|Extension namespace 1000112 (namespace concept)|Extension namespace 1000114 (namespace concept)|Extension namespace 1000116 (namespace concept)|Extension namespace 1000118 (namespace concept)|Extension namespace 1000120 (namespace concept)|Extension namespace 1000122 (namespace concept)|Extension namespace 1000124 (namespace concept)|Extension namespace 1000126 (namespace concept)|Extension namespace 1000128 (namespace concept)|Extension namespace 1000130 (namespace concept)|Extension namespace 1000132 (namespace concept)|Extension namespace 1000134 (namespace concept)|Extension namespace 1000136 (namespace concept)|Extension namespace 1000138 (namespace concept)|Extension namespace 1000140 (namespace concept)|Extension namespace 1000142 (namespace concept)|Extension namespace 1000144 (namespace concept)|Extension namespace 1000146 (namespace concept)|Extension namespace 1000148 (namespace concept)|Extension namespace 1000150 (namespace concept)|Extension namespace 1000152 (namespace concept)|Extension namespace 1000154 (namespace concept)|Extension namespace 1000156 (namespace concept)|Extension namespace 1000158 (namespace concept)|Extension namespace 1000160 (namespace concept)|Extension namespace 1000162 (namespace concept)|Extension namespace 1000164 (namespace concept)|Extension namespace 1000166 (namespace concept)|Extension namespace 1000168 (namespace concept)|Extension namespace 1000170 (namespace concept)|Extension namespace 1000172 (namespace concept)|Extension namespace 1000174 (namespace concept)|Extension namespace 1000176 (namespace concept)|Extension namespace 1000178 (namespace concept)|Extension namespace 1000180 (namespace concept)|Extension namespace 1000182 (namespace concept)|Extension namespace 1000184 (namespace concept)|Extension namespace 1000186 (namespace concept)|Extension namespace 1000188 (namespace concept)|Extension namespace 1000190 (namespace concept)|Extension namespace 1000192 (namespace concept)|Extension namespace 1000194 (namespace concept)|Extension namespace 1000196 (namespace concept)|Extension namespace 1000198 (namespace concept)|Extension namespace 1000200 (namespace concept)|Extension namespace 1000202 (namespace concept)|Extension namespace 1000204 (namespace concept)|Extension namespace 1000206 (namespace concept)|Extension namespace 1000208 (namespace concept)|Extension namespace 1000210 (namespace concept)|Extension namespace 1000212 (namespace concept)|Extension namespace 1000214 (namespace concept)|Extension namespace 1000216 (namespace concept)|Extension namespace 1000218 (namespace concept)|Extension namespace 1000220 (namespace concept)|Extension namespace 1000222 (namespace concept)|Extension namespace 1000224 (namespace concept)|Extension namespace 1000226 (namespace concept)|Extension namespace 1000228 (namespace concept)|Extension namespace 1000230 (namespace concept)|Extension namespace 1000232 (namespace concept)|Extension namespace 1000234 (namespace concept)|Extension namespace 1000236 (namespace concept)|Extension namespace 1000238 (namespace concept)|Extension namespace 1000240 (namespace concept)|Extension namespace 1000242 (namespace concept)|Extension namespace 1000244 (namespace concept)|Extension namespace 1000246 (namespace concept)|Extension namespace 1000248 (namespace concept)|Extension namespace 1000250 (namespace concept)|Extension namespace 1000252 (namespace concept)|Extension namespace 1000254 (namespace concept)|Extension namespace 1000256 (namespace concept)|Extension namespace 1000258 (namespace concept)|Extension namespace 1000260 (namespace concept)|Extension namespace 1000262 (namespace concept)|Extension namespace 1000264 (namespace concept)|Extension namespace 1000266 (namespace concept)|Extension namespace 1000268 (namespace concept)|Extension namespace 1000270 (namespace concept)|Extension namespace 1000272 (namespace concept)|Extension namespace 1000274 (namespace concept)|Extension namespace 1000276 (namespace concept)|Extension namespace 1000278 (namespace concept)|Extension namespace 1000280 (namespace concept)|Extension namespace 1000282 (namespace concept)|Extension namespace 1000284 (namespace concept)|Extension namespace 1000286 (namespace concept)|Extension namespace 1000288 (namespace concept)|Extension namespace 1000290 (namespace concept)|Extension namespace 1000292 (namespace concept)|Extension namespace 1000294 (namespace concept)|Extension namespace 1000296 (namespace concept)|Extension namespace 1000298 (namespace concept)|Extension namespace 1000300 (namespace concept)|Extension namespace 1000302 (namespace concept)|Extension namespace 1000304 (namespace concept)|Extension namespace 1000306 (namespace concept)|Extension namespace 1000308 (namespace concept)|Extension namespace 1000310 (namespace concept)|Extension namespace 1000312 (namespace concept)|Extension namespace 1000314 (namespace concept)|Extension namespace 1000316 (namespace concept)|Extension namespace 1000318 (namespace concept)|Extension namespace 1000320 (namespace concept)|Extension namespace 1000322 (namespace concept)|Extension namespace 1000324 (namespace concept)|Extension namespace 1000326 (namespace concept)|Extension namespace 1000328 (namespace concept)|Extension namespace 1000330 (namespace concept)|Extension namespace 1000332 (namespace concept)|Extension namespace 1000334 (namespace concept)|Extension namespace 1000336 (namespace concept)|Extension namespace 1000338 (namespace concept)|Extension namespace 1000340 (namespace concept)|Extension namespace 1000342 (namespace concept)|Extension namespace 1000344 (namespace concept)|Extension namespace 1000346 (namespace concept)|Extension namespace 1000348 (namespace concept)|Extension namespace 1000350 (namespace concept)|Extension namespace 1000352 (namespace concept)|Extension namespace 1000354 (namespace concept)|Extension namespace 1000356 (namespace concept)|Extension namespace 1000358 (namespace concept)|Extension namespace 1000360 (namespace concept)|Extension namespace 1000362 (namespace concept)|Extension namespace 1000364 (namespace concept)|Extension namespace 1000366 (namespace concept)|Extension namespace 1000368 (namespace concept)|Extension namespace 1000370 (namespace concept)|Extension namespace 1000372 (namespace concept)|Extension namespace 1000374 (namespace concept)|Extension namespace 1000376 (namespace concept)|Extension namespace 1000378 (namespace concept)|Extension namespace 1000380 (namespace concept)|Extension namespace 1000382 (namespace concept)|Extension namespace 1000384 (namespace concept)|Extension namespace 1000386 (namespace concept)|Extension namespace 1000388 (namespace concept)|Extension namespace 1000390 (namespace concept)|Extension namespace 1000392 (namespace concept)|Extension namespace 1000394 (namespace concept)|Extension namespace 1000396 (namespace concept)|Extension namespace 1000398 (namespace concept)|Extension namespace 1000400 (namespace concept)|Extension namespace 1000402 (namespace concept)|Extension namespace 1000404 (namespace concept)|Extension namespace 1000406 (namespace concept)|Extension namespace 1000408 (namespace concept)|Extension namespace 1000410 (namespace concept)|Extension namespace 1000412 (namespace concept)|Extension namespace 1000414 (namespace concept)|Extension namespace 1000416 (namespace concept)|Extension namespace 1000418 (namespace concept)|Extension namespace 1000420 (namespace concept)|Extension namespace 1000422 (namespace concept)|Extension namespace 1000424 (namespace concept)|Extension namespace 1000426 (namespace concept)|Extension namespace 1000428 (namespace concept)|Extension namespace 1000430 (namespace concept)|Extension namespace 1000432 (namespace concept)|Extension namespace 1000434 (namespace concept)|Extension namespace 1000436 (namespace concept)|Extension namespace 1000438 (namespace concept)|Extension namespace 1000440 (namespace concept)|Extension namespace 1000442 (namespace concept)|Extension namespace 1000444 (namespace concept)|Extension namespace 1000446 (namespace concept)|Extension namespace 1000448 (namespace concept)|Extension namespace 1000450 (namespace concept)|Extension namespace 1000452 (namespace concept)|Extension namespace 1000454 (namespace concept)|Extension namespace 1000456 (namespace concept)|Extension namespace 1000458 (namespace concept)|Extension namespace 1000460 (namespace concept)|Extension namespace 1000462 (namespace concept)|Extension namespace 1000464 (namespace concept)|Extension namespace 1000466 (namespace concept)|Extension namespace 1000468 (namespace concept)|Extension namespace 1000470 (namespace concept)|Extension namespace 1000472 (namespace concept)|Extension namespace 1000474 (namespace concept)|Extension namespace 1000476 (namespace concept)|Extension namespace 1000478 (namespace concept)|Extension namespace 1000480 (namespace concept)|Extension namespace 1000482 (namespace concept)|Extension namespace 1000484 (namespace concept)|Extension namespace 1000486 (namespace concept)|Extension namespace 1000488 (namespace concept)|Extension namespace 1000490 (namespace concept)|Extension namespace 1000492 (namespace concept)|Extension namespace 1000494 (namespace concept)|Extension namespace 1000496 (namespace concept)|Extension namespace 1000498 (namespace concept)|Extension namespace 1000500 (namespace concept)|Extension namespace 1000502 (namespace concept)|Extension namespace 1000504 (namespace concept)|Extension namespace 1000506 (namespace concept)|Extension namespace 1000508 (namespace concept)|Extension namespace 1000510 (namespace concept)|Extension namespace 1000512 (namespace concept)|Extension namespace 1000514 (namespace concept)|Extension namespace 1000516 (namespace concept)|Extension namespace 1000518 (namespace concept)|Extension namespace 1000520 (namespace concept)|Extension namespace 1000522 (namespace concept)|Extension namespace 1000524 (namespace concept)|Extension namespace 1000526 (namespace concept)|Extension namespace 1000528 (namespace concept)|Extension namespace 1000530 (namespace concept)|Extension namespace 1000532 (namespace concept)|Extension namespace 1000534 (namespace concept)|Extension namespace 1000536 (namespace concept)|Extension namespace 1000538 (namespace concept)|Extension namespace 1000540 (namespace concept)|Extension namespace 1000542 (namespace concept)|Extension namespace 1000544 (namespace concept)|Extension namespace 1000546 (namespace concept)|Extension namespace 1000548 (namespace concept)|Extension namespace 1000550 (namespace concept)|Extension namespace 1000552 (namespace concept)|Extension namespace 1000554 (namespace concept)|Extension namespace 1000556 (namespace concept)|Extension namespace 1000558 (namespace concept)|Extension namespace 1000560 (namespace concept)|Extension namespace 1000562 (namespace concept)|Extension namespace 1000564 (namespace concept)|Extension namespace 1000566 (namespace concept)|Extension namespace 1000568 (namespace concept)|Extension namespace 1000570 (namespace concept)|Extension namespace 1000572 (namespace concept)|Extension namespace 1000574 (namespace concept)|Extension namespace 1000576 (namespace concept)|Extension namespace 1000578 (namespace concept)|Extension namespace 1000580 (namespace concept)|Extension namespace 1000582 (namespace concept)|Extension namespace 1000584 (namespace concept)|Extension namespace 1000586 (namespace concept)|Extension namespace 1000588 (namespace concept)|Extension namespace 1000590 (namespace concept)|Extension namespace 1000592 (namespace concept)|Extension namespace 1000594 (namespace concept)|Extension namespace 1000596 (namespace concept)|Extension namespace 1000598 (namespace concept)|Extension namespace 1000600 (namespace concept)|Extension namespace 1000602 (namespace concept)|Extension namespace 1000604 (namespace concept)|Extension namespace 1000606 (namespace concept)|Extension namespace 1000608 (namespace concept)|Extension namespace 1000610 (namespace concept)|Extension namespace 1000612 (namespace concept)|Extension namespace 1000614 (namespace concept)|Extension namespace 1000616 (namespace concept)|Extension namespace 1000618 (namespace concept)|Extension namespace 1000620 (namespace concept)|Extension namespace 1000622 (namespace concept)|Extension namespace 1000624 (namespace concept)|Extension namespace 1000626 (namespace concept)|Extension namespace 1000628 (namespace concept)|Extension namespace 1000630 (namespace concept)|Extension namespace 1000632 (namespace concept)|Extension namespace 1000634 (namespace concept)|Extension namespace 1000636 (namespace concept)|Extension namespace 1000638 (namespace concept)|Extension namespace 1000640 (namespace concept)|Extension namespace 1000642 (namespace concept)|Extension namespace 1000644 (namespace concept)|Extension namespace 1000646 (namespace concept)|Extension namespace 1000648 (namespace concept)|Extension namespace 1000650 (namespace concept)|Extension namespace 1000652 (namespace concept)|Extension namespace 1000654 (namespace concept)|Extension namespace 1000656 (namespace concept)|Extension namespace 1000658 (namespace concept)|Extension namespace 1000660 (namespace concept)|Extension namespace 1000662 (namespace concept)|Extension namespace 1000664 (namespace concept)|Extension namespace 1000666 (namespace concept)|Extension namespace 1000668 (namespace concept)|Extension namespace 1000670 (namespace concept)|Extension namespace 1000672 (namespace concept)|Extension namespace 1000674 (namespace concept)|Extension namespace 1000676 (namespace concept)|Extension namespace 1000678 (namespace concept)|Extension namespace 1000680 (namespace concept)|Extension namespace 1000682 (namespace concept)|Extension namespace 1000684 (namespace concept)|Extension namespace 1000686 (namespace concept)|Extension namespace 1000688 (namespace concept)|Extension namespace 1000690 (namespace concept)|Extension namespace 1000692 (namespace concept)|Extension namespace 1000694 (namespace concept)|Extension namespace 1000696 (namespace concept)|Extension namespace 1000698 (namespace concept)|Extension namespace 1000700 (namespace concept)|Extension namespace 1000702 (namespace concept)|Extension namespace 1000704 (namespace concept)|Extension namespace 1000706 (namespace concept)|Extension namespace 1000708 (namespace concept)|Extension namespace 1000710 (namespace concept)|Extension namespace 1000712 (namespace concept)|Extension namespace 1000714 (namespace concept)|Extension namespace 1000716 (namespace concept)|Extension namespace 1000718 (namespace concept)|Extension namespace 1000720 (namespace concept)|Extension namespace 1000722 (namespace concept)|Extension namespace 1000724 (namespace concept)|Extension namespace 1000726 (namespace concept)|Extension namespace 1000728 (namespace concept)|Extension namespace 1000730 (namespace concept)|Extension namespace 1000732 (namespace concept)|Extension namespace 1000734 (namespace concept)|Extension namespace 1000736 (namespace concept)|Extension namespace 1000738 (namespace concept)|Extension namespace 1000740 (namespace concept)|Extension namespace 1000742 (namespace concept)|Extension namespace 1000744 (namespace concept)|Extension namespace 1000746 (namespace concept)|Extension namespace 1000748 (namespace concept)|Extension namespace 1000750 (namespace concept),
2026-03-05T10:53:47.331685,deepseek-chat,set1,Congenital absence of frontal bone,Congenital absence of frontal bone (disorder),disorder,Primitive,Congenital absence of skull bone (disorder),Congenital absence of bones of skull (disorder)|Congenital anomaly of skull bone (disorder),*No immediate children found.*,Congenital absence of occipital bone (disorder)|Congenital absence of parietal bone (disorder)|Congenital absence of temporal bone (disorder)
2026-03-05T10:53:53.128972,deepseek-chat,set1,Incision and exploration of rectum,Incision and exploration of rectum (procedure),procedure,Primitive,Exploration of rectum (procedure)|Incision of rectum (procedure),Exploration of large intestine (procedure)|Incision of large intestine (procedure)|Rectum operation (procedure),*No immediate children found.*,Exploration of rectum (procedure)|Incision of rectum (procedure)
2026-03-05T10:54:04.582047,deepseek-chat,set1,Needle catheter,Needle catheter (physical object),physical object,Primitive,Catheter (physical object),Medical device (physical object)|Device (physical object),"*No immediate children found via ""is-a"" relationships*",Balloon catheter (physical object)|Central venous catheter (physical object)|Catheter for drainage (physical object)|Catheter for drug delivery (physical object)|Catheter for irrigation (physical object)|Catheter for measurement (physical object)|Catheter for sampling (physical object)|Catheter for suction (physical object)|Catheter for transfusion (physical object)|Coronary catheter (physical object)|Epidural catheter (physical object)|Foley catheter (physical object)|Intracardiac catheter (physical object)|Intracranial catheter (physical object)|Intravascular catheter (physical object)|Intravenous catheter (physical object)|Peritoneal catheter (physical object)|Pulmonary artery catheter (physical object)|Suprapubic catheter (physical object)|Urethral catheter (physical object)|Urinary catheter (physical object)
2026-03-05T10:54:12.782911,deepseek-chat,set1,Percutaneous transluminal embolization of femoral artery,Percutaneous transluminal embolization of femoral artery (procedure),procedure,Primitive,Embolization of femoral artery (procedure)|Percutaneous transluminal embolization of artery (procedure),Embolization of artery (procedure)|Percutaneous transluminal embolization (procedure),*No immediate children found*,Percutaneous transluminal embolization of popliteal artery (procedure)|Percutaneous transluminal embolization of anterior tibial artery (procedure)|Percutaneous transluminal embolization of posterior tibial artery (procedure)|Percutaneous transluminal embolization of peroneal artery (procedure)
2026-03-05T10:54:30.654183,deepseek-chat,set1,Stung by cone shell,Stung by cone shell (event),event,Primitive,Injury caused by animal (event),Injury (event),,Stung by bee (event)|Stung by hornet (event)|Stung by wasp (event)|Stung by scorpion (event)|Stung by jellyfish (event)|Stung by stingray (event)|Stung by weever fish (event)|Stung by catfish (event)|Stung by fire coral (event)|Stung by sea anemone (event)|Stung by sea urchin (event)|Stung by coral (event)|Bitten by snake (event)|Bitten by nonvenomous snake (event)|Bitten by venomous snake (event)|Bitten by spider (event)|Bitten by scorpion (event)|Bitten by rodent (event)|Bitten by dog (event)|Bitten by cat (event)|Bitten by human (event)|Bitten by bat (event)|Bitten by arthropod (event)|Bitten by insect (event)|Bitten by tick (event)|Bitten by flea (event)|Bitten by centipede (event)|Bitten by millipede (event)|Bitten by monkey (event)|Bitten by horse (event)|Bitten by pig (event)|Bitten by shark (event)|Bitten by alligator or crocodile (event)|Bitten by lizard (event)|Bitten by turtle (event)|Bitten by frog (event)|Bitten by bird (event)|Crushed by marine animal (event)|Contact with marine animal (event)|Injury caused by plant (event)
2026-03-05T10:54:36.534531,deepseek-chat,set1,Head artery injection,Injection of artery of head (procedure),procedure,Primitive,Injection of artery (procedure),"Injection of artery, vein or lymphatic structure (procedure)|Injection of artery or vein (procedure)|Therapeutic procedure (procedure)","*No stated child concepts found via ""is-a"" relationships.*",Injection of artery of neck (procedure)|Injection of cerebral artery (procedure)|Injection of artery of face (procedure)
2026-03-05T10:54:47.521201,deepseek-chat,set1,"True insight, function","True insight, function (observable entity)",observable entity,Primitive,Mental function (observable entity),Function (observable entity)|Observable entity (observable entity),*No immediate children found via is-a relationships*,"Abstract thinking, function (observable entity)|Attention, function (observable entity)|Cognition, function (observable entity)|Communication, function (observable entity)|Consciousness, function (observable entity)|Emotional function (observable entity)|Energy level, function (observable entity)|Executive function (observable entity)|General intellectual function (observable entity)|Language function (observable entity)|Memory, function (observable entity)|Orientation, function (observable entity)|Perception, function (observable entity)|Perceptual-motor function (observable entity)|Psychomotor function (observable entity)|Thought content, function (observable entity)|Thought form, function (observable entity)"
2026-03-05T10:54:55.314002,deepseek-chat,set1,Disorder due to and following injury of muscle and tendon of upper limb,Disorder due to and following injury of muscle and tendon of upper limb (disorder),disorder,Primitive,"Disorder due to and following injury of muscle, fascia and tendon (disorder)","Disorder of muscle, fascia and tendon (disorder)|Disorder due to and following injury (disorder)",Disorder due to and following injury of muscle and tendon of shoulder region (disorder),Disorder due to and following injury of fascia of upper limb (disorder)|Disorder due to and following injury of muscle of upper limb (disorder)|Disorder due to and following injury of tendon of upper limb (disorder)
2026-03-05T10:55:01.872263,deepseek-chat,set1,Entire left foot,Entire left foot (body structure),body structure,Fully defined,Entire left lower limb (body structure),Entire lower limb (body structure)|Entire limb (body structure)|Entire left side of body (body structure),*No results found*,Entire left ankle region (body structure)|Entire left toe (body structure)|Structure of left heel (body structure)|Entire left midfoot (body structure)|Entire left hindfoot (body structure)|Entire left forefoot (body structure)
