timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T16:13:55.147262,mistralai/mistral-large-2512,set1,Spine dislocation due to birth trauma,Spine dislocation due to birth trauma (disorder),disorder,Primitive,Dislocation of spine due to birth trauma (disorder),Dislocation of spine (disorder),,Fracture of clavicle due to birth trauma (disorder)|Fracture of humerus due to birth trauma (disorder)|Fracture of femur due to birth trauma (disorder)|Brachial plexus injury due to birth trauma (disorder)|Injury of peripheral nerve due to birth trauma (disorder)|Intracranial hemorrhage due to birth trauma (disorder)|Subgaleal hemorrhage due to birth trauma (disorder)|Cephalhematoma due to birth trauma (disorder)|Facial nerve injury due to birth trauma (disorder)|Spinal cord injury due to birth trauma (disorder)
2026-03-05T16:14:00.164804,mistralai/mistral-large-2512,set1,Netta rufina,Netta rufina (organism),organism,Primitive,*Pochard (organism)*,*Diving duck (organism)*,*Aythya affinis (organism)*|*Aythya americana (organism)*|*Aythya australis (organism)*|*Aythya baeri (organism)*|*Aythya collaris (organism)*|*Aythya ferina (organism)*|*Aythya fuligula (organism)*|*Aythya innotata (organism)*|*Aythya marila (organism)*|*Aythya novaeseelandiae (organism)*|*Aythya nyroca (organism)*|*Aythya valisineria (organism)*|*Marmaronetta angustirostris (organism)*|*Rhodonessa caryophyllacea (organism)*|*Netta erythrophthalma (organism)*|*Netta peposaca (organism)*,
2026-03-05T16:14:04.826117,mistralai/mistral-large-2512,set1,Congenital abnormality of systemic vein,Congenital abnormality of systemic vein (disorder),disorder,Primitive,Congenital anomaly of vein,Congenital anomaly of cardiovascular system,Absence of vena cava (disorder)|Anomalous pulmonary venous connection (disorder)|Azygos continuation of inferior vena cava (disorder)|Congenital abnormal course of systemic vein (disorder)|Congenital atresia of systemic vein (disorder)|Congenital duplication of systemic vein (disorder)|Congenital stenosis of systemic vein (disorder)|Interrupted inferior vena cava (disorder)|Left superior vena cava (disorder)|Persistent left superior vena cava with anomalous connection to left atrium (disorder)|Scimitar syndrome (disorder),Congenital abnormality of pulmonary vein
2026-03-05T16:14:08.640411,mistralai/mistral-large-2512,set1,Stachybotrys chartarum,Stachybotrys chartarum (organism),organism,Primitive,*Stachybotrys (organism)*,*Stachybotrys (genus) (organism)*,*(none)*,*Stachybotrys albipes (organism)*|*Stachybotrys bisbyi (organism)*|*Stachybotrys chlorohalonata (organism)*|*Stachybotrys cylindrospora (organism)*|*Stachybotrys echinata (organism)*|*Stachybotrys elegans (organism)*|*Stachybotrys kampalensis (organism)*|*Stachybotrys microspora (organism)*|*Stachybotrys oenanthes (organism)*|*Stachybotrys parvispora (organism)*
2026-03-05T16:14:11.007621,mistralai/mistral-large-2512,set1,Fracture of phalanx of finger of left hand,Fracture of phalanx of finger of left hand (disorder),disorder,Primitive,Fracture of phalanx of finger (disorder),Fracture of bone of hand (disorder),None,Fracture of phalanx of finger of right hand (disorder)
2026-03-05T16:14:13.441084,mistralai/mistral-large-2512,set1,Astroscopus y-graecum,Astroscopus y-graecum (organism),organism,Primitive,*Astroscopus (organism)*,*Scorpaeniformes (organism)*,,*Astroscopus guttatus (organism)*|*Astroscopus zephyreus (organism)*
2026-03-05T16:14:18.830624,mistralai/mistral-large-2512,set1,Vaccine product containing only Clostridium tetani and Human poliovirus antigens,Vaccine product containing only Clostridium tetani and Human poliovirus antigens (medicinal product),medicinal product,Fully defined,Vaccine product containing only Clostridium tetani and Human poliovirus and Bordetella pertussis and Corynebacterium diphtheriae antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Human poliovirus antigens in combination with other antigens (medicinal product),Vaccine product containing only Clostridium tetani and Bordetella pertussis and Corynebacterium diphtheriae and Human poliovirus antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Human poliovirus antigens in combination with other non-vaccine antigens (medicinal product),Vaccine product containing only Clostridium tetani and Human poliovirus antigens (medicinal product) in oral dose form,Vaccine product containing only Clostridium tetani and Human poliovirus and Bordetella pertussis antigens (medicinal product)|Vaccine product containing only Clostridium tetani and Human poliovirus and Corynebacterium diphtheriae antigens (medicinal product)
2026-03-05T16:14:21.257947,mistralai/mistral-large-2512,set1,Single photon emission computed tomography system,Single photon emission computed tomography system (physical object),physical object,Primitive,Imaging system (physical object),Medical device (physical object),Computed tomography system (physical object)|Magnetic resonance imaging system (physical object)|Positron emission tomography system (physical object)|Ultrasound imaging system (physical object)|X-ray imaging system (physical object),
2026-03-05T16:14:26.585521,mistralai/mistral-large-2512,set1,Measurement of Influenza A virus antibody and Influenza B virus antibody,Measurement of Influenza A virus antibody and Influenza B virus antibody (procedure),procedure,Primitive,Measurement of antibody to multiple viruses (procedure),Measurement of antibody (procedure),Measurement of Adenovirus antibody and Cytomegalovirus antibody (procedure)|Measurement of Cytomegalovirus antibody and Epstein-Barr virus antibody (procedure)|Measurement of Hepatitis A virus antibody and Hepatitis B virus antibody (procedure)|Measurement of Hepatitis B virus antibody and Hepatitis C virus antibody (procedure)|Measurement of Herpes simplex virus antibody and Varicella-zoster virus antibody (procedure)|Measurement of HIV 1 antibody and HIV 2 antibody (procedure)|Measurement of Measles virus antibody and Mumps virus antibody (procedure)|Measurement of Measles virus antibody and Rubella virus antibody (procedure)|Measurement of Mumps virus antibody and Rubella virus antibody (procedure)|Measurement of Parvovirus B19 antibody and Rubella virus antibody (procedure)|Measurement of Respiratory syncytial virus antibody and Parainfluenza virus antibody (procedure),
2026-03-05T16:14:28.605038,mistralai/mistral-large-2512,set1,Chronic radiation nephritis,Chronic radiation nephritis (disorder),disorder,Primitive,Chronic nephritis (disorder),Chronic kidney disease (disorder),,Acute radiation nephritis (disorder)|Radiation nephropathy (disorder)
2026-03-05T16:14:30.977556,mistralai/mistral-large-2512,set1,Giant retinal tear,Giant retinal tear (disorder),disorder,Primitive,Retinal tear (disorder),Retinal disorder (disorder),None,Retinal dialysis|Retinal tear with detachment|Retinal tear without detachment|Operculated retinal tear|Horseshoe retinal tear
2026-03-05T16:14:33.213190,mistralai/mistral-large-2512,set1,Structure of lateral surface of upper arm,Structure of lateral surface of upper arm (body structure),body structure,Primitive,Structure of upper arm (body structure),Structure of free upper limb (body structure),Structure of anterior surface of upper arm (body structure)|Structure of posterior surface of upper arm (body structure)|Structure of medial surface of upper arm (body structure),
2026-03-05T16:14:38.331289,mistralai/mistral-large-2512,set1,Family Echinorhynchidae,Family Echinorhynchidae (organism),organism,Primitive,Family (organism),Organism by structure (organism),*Acanthocephalus* (organism)|*Echinorhynchus* (organism)|*Pseudoacanthocephalus* (organism),Family Arhythmacanthidae (organism)|Family Cavisomidae (organism)|Family Centrorhynchidae (organism)|Family Diplosentidae (organism)|Family Fessisentidae (organism)|Family Gymnorhadinorhynchidae (organism)|Family Heteracanthocephalidae (organism)|Family Illiosentidae (organism)|Family Isthmosacanthidae (organism)|Family Pomphorhynchidae (organism)|Family Polyacanthorhynchidae (organism)|Family Polymorphidae (organism)|Family Rhadinorhynchidae (organism)
2026-03-05T16:14:40.444025,mistralai/mistral-large-2512,set1,Embolectomy with catheter of celiac artery by abdominal incision,Embolectomy with catheter of celiac artery by abdominal incision (procedure),procedure,Primitive,Embolectomy of celiac artery (procedure),Embolectomy of artery (procedure),Embolectomy of celiac artery by percutaneous approach (procedure),
2026-03-05T16:14:44.519645,mistralai/mistral-large-2512,set1,Entire zygomatic arch,Entire zygomatic arch (body structure),body structure,Primitive,Entire structure of cranium (body structure),Entire skeletal bone and/or cartilage (body structure),,Entire frontal bone (body structure)|Entire parietal bone (body structure)|Entire occipital bone (body structure)|Entire temporal bone (body structure)|Entire sphenoid bone (body structure)|Entire ethmoid bone (body structure)|Entire nasal bone (body structure)|Entire lacrimal bone (body structure)|Entire palatine bone (body structure)|Entire maxilla (body structure)|Entire mandible (body structure)|Entire vomer (body structure)|Entire inferior nasal concha (body structure)|Entire hyoid bone (body structure)
2026-03-05T16:14:47.804632,mistralai/mistral-large-2512,set1,Application of hot water bottle,Application of hot water bottle (procedure),procedure,Primitive,Application of heat to body region (procedure),Physical therapeutic procedure (procedure),,Application of cold to body region (procedure)|Application of heat to ear (procedure)|Application of heat to eye (procedure)|Application of heat to foot (procedure)|Application of heat to hand (procedure)|Application of heat to limb (procedure)|Application of heat to neck (procedure)|Application of heat to nose (procedure)|Application of heat to trunk (procedure)
2026-03-05T16:14:51.505489,mistralai/mistral-large-2512,set1,Tilmicosin,Tilmicosin (substance),substance,Primitive,Macrolide antibiotic (substance),Antibiotic (substance),,Azithromycin (substance)|Clarithromycin (substance)|Dirithromycin (substance)|Erythromycin (substance)|Josamycin (substance)|Kitasamycin (substance)|Midecamycin (substance)|Oleandomycin (substance)|Rokitamycin (substance)|Rosaramicin (substance)|Roxithromycin (substance)|Spiramycin (substance)|Troleandomycin (substance)|Tylosin (substance)
2026-03-05T16:14:53.990935,mistralai/mistral-large-2512,set1,Hypothalamic releasing factor,Hypothalamic releasing factor (substance),substance,Primitive,Hypothalamic hormone (substance),Hormone (substance),Corticotropin-releasing factor (substance)|Gonadotropin-releasing factor (substance)|Growth hormone-releasing factor (substance)|Thyrotropin-releasing factor (substance),Hypothalamic release-inhibiting factor (substance)
2026-03-05T16:14:57.387528,mistralai/mistral-large-2512,set1,Perioral numbness,Perioral numbness (finding),finding,Primitive,Numbness (finding),Sensory finding (finding),Numbness of skin (finding)|Facial numbness (finding)|Numbness of lower limb (finding)|Numbness of upper limb (finding)|Numbness of hand (finding)|Numbness of foot (finding)|Numbness of face (finding)|Numbness of lip (finding)|Numbness of tongue (finding)|Numbness of mouth (finding),
2026-03-05T16:14:59.417583,mistralai/mistral-large-2512,set1,"Electron microscopy study, transmission, examination and report","Electron microscopy study, transmission, examination and report (procedure)",procedure,Primitive,"Electron microscopy study, examination and report (procedure)",Microscopic examination and report (procedure),"Electron microscopy study, scanning, examination and report (procedure)",
2026-03-05T16:15:05.120694,mistralai/mistral-large-2512,set1,Structure of hypothalamicohypophyseal tract,Structure of hypothalamicohypophyseal tract (body structure),body structure,Primitive,Structure of tract of nervous system (body structure),Structure of central nervous system tract (body structure),(no immediate child concepts),Structure of corticospinal tract (body structure)|Structure of corticobulbar tract (body structure)|Structure of spinothalamic tract (body structure)|Structure of optic tract (body structure)|Structure of olfactory tract (body structure)|Structure of posterior column of spinal cord (body structure)|Structure of fasciculus cuneatus (body structure)|Structure of fasciculus gracilis (body structure)|Structure of medial lemniscus (body structure)|Structure of pyramidal tract (body structure)|Structure of rubrospinal tract (body structure)|Structure of tectospinal tract (body structure)|Structure of vestibulospinal tract (body structure)
2026-03-05T16:15:07.528452,mistralai/mistral-large-2512,set1,Incision and exploration of tunica vaginalis,Incision and exploration of tunica vaginalis (procedure),procedure,Primitive,Incision of scrotum (procedure),Incision of lower male genital tract (procedure),,Excision of tunica vaginalis (procedure)|Repair of tunica vaginalis (procedure)|Exploration of scrotum (procedure)
2026-03-05T16:15:09.588672,mistralai/mistral-large-2512,set1,Injury of nasopharynx,Injury of nasopharynx (disorder),disorder,Primitive,Injury of pharynx (disorder),Injury of upper aerodigestive tract (disorder),None,Injury of oropharynx (disorder)|Injury of hypopharynx (disorder)
2026-03-05T16:15:11.912454,mistralai/mistral-large-2512,set1,Grafting of fascia to tarsal cartilage,Grafting of fascia to tarsal cartilage (procedure),procedure,Primitive,Grafting of fascia to eyelid (procedure),Graft to eyelid (procedure),,Grafting of fascia to eyelid for lagophthalmos (procedure)|Grafting of fascia to eyelid for ptosis (procedure)
