timestamp,model,prompt_set,concept_term,A1_fsn,A2_semantic_tag,A3_definition_status,A4_parents,A5_grandparents,A6_children,A7_siblings
2026-03-05T15:34:50.061478,claude-sonnet-4-5-20250929,set1,"Volatile inhalant dependence, episodic","Volatile inhalant dependence, episodic (disorder)",disorder,Primitive,Volatile inhalant dependence (disorder),Inhalant dependence (disorder),None,"Volatile inhalant dependence, continuous (disorder)|Volatile inhalant dependence in remission (disorder)"
2026-03-05T15:34:53.545449,claude-sonnet-4-5-20250929,set1,Decreased N-3 fatty acid diet,Decreased N-3 fatty acid diet (regime/therapy),(regime/therapy),Primitive,Decreased polyunsaturated fatty acid diet (regime/therapy),Decreased fat diet (regime/therapy),,Decreased N-6 fatty acid diet (regime/therapy)
2026-03-05T15:34:57.983077,claude-sonnet-4-5-20250929,set1,Carbapenemase-producing Lelliottia amnigena,Carbapenemase-producing Lelliottia amnigena (organism),organism,Primitive,Lelliottia amnigena (organism)|Carbapenemase-producing organism (organism),Lelliottia (organism)|Genus Lelliottia (organism)|Carbapenem resistant organism (organism)|Beta-lactamase producing organism (organism),,Carbapenemase-producing Enterobacter cloacae (organism)|Carbapenemase-producing Klebsiella pneumoniae (organism)|Carbapenemase-producing Escherichia coli (organism)|Carbapenemase-producing Citrobacter freundii (organism)
2026-03-05T15:35:01.267856,claude-sonnet-4-5-20250929,set1,Polychromatophilic erythroblast,Polychromatophilic erythroblast (cell),(cell),Primitive,Erythroblast (cell),Nucleated red blood cell (cell),,Proerythroblast (cell)|Basophilic erythroblast (cell)|Orthochromatic erythroblast (cell)
2026-03-05T15:35:04.260643,claude-sonnet-4-5-20250929,set1,Fuller's earth dust,Fuller's earth dust (substance),(substance),Primitive,Inorganic dust (substance),Dust (substance),,Asbestos dust (substance)|Coal dust (substance)|Silica dust (substance)|Talc dust (substance)
2026-03-05T15:35:07.250668,claude-sonnet-4-5-20250929,set1,Stress fracture of sacrum,Stress fracture of sacrum (disorder),disorder,Primitive,Stress fracture of pelvis (disorder)|Fracture of sacrum (disorder),Stress fracture (disorder)|Fracture of trunk (disorder),None,Stress fracture of ilium (disorder)|Stress fracture of pubis (disorder)|Stress fracture of ischium (disorder)
2026-03-05T15:35:10.787293,claude-sonnet-4-5-20250929,set1,Poor self-esteem,Low self-esteem (finding),finding,Primitive,Finding of sense of self-esteem (finding),Finding relating to self-image (finding),None,High self-esteem (finding)|Normal self-esteem (finding)
2026-03-05T15:35:14.212776,claude-sonnet-4-5-20250929,set1,Bathrocephaly,Bathrocephaly (disorder),(disorder),Primitive,Congenital malformation of skull (disorder),Congenital malformation of head (disorder),None,Craniosynostosis (disorder)|Craniofacial dysostosis (disorder)|Plagiocephaly (disorder)|Brachycephaly (disorder)|Dolichocephaly (disorder)|Oxycephaly (disorder)|Scaphocephaly (disorder)|Trigonocephaly (disorder)
2026-03-05T15:35:17.692147,claude-sonnet-4-5-20250929,set1,Snuff user,Snuff user (finding),(finding),Primitive,Tobacco user (finding),Drug user (finding),Current snuff user (finding)|Ex-snuff user (finding),Tobacco chewer (finding)|Cigarette smoker (finding)|Cigar smoker (finding)|Pipe smoker (finding)|Tobacco smoking behavior (finding)
2026-03-05T15:35:21.596108,claude-sonnet-4-5-20250929,set1,Generalized onset motor epileptic seizure,Generalized onset motor epileptic seizure (disorder),(disorder),Primitive,Generalized onset epileptic seizure (disorder)|Motor epileptic seizure (disorder),Epileptic seizure (disorder),Generalized onset tonic-clonic epileptic seizure (disorder)|Generalized onset clonic epileptic seizure (disorder)|Generalized onset tonic epileptic seizure (disorder)|Generalized onset myoclonic epileptic seizure (disorder)|Generalized onset atonic epileptic seizure (disorder)|Epileptic spasm (disorder),Generalized onset nonmotor epileptic seizure (disorder)
2026-03-05T15:35:24.347884,claude-sonnet-4-5-20250929,set1,Allergy treatment changed,Allergy treatment changed (situation),(situation),Primitive,Allergy care status (situation),Care status (situation),Allergy treatment started (situation)|Allergy treatment stopped (situation),Allergy immunotherapy course completed (situation)|Allergy treatment course completed (situation)
2026-03-05T15:35:29.618352,claude-sonnet-4-5-20250929,set1,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker,Erosion of pacemaker pocket due to and following implantation of cardiac pacemaker (disorder),disorder,Primitive,Complication of cardiac pacemaker (disorder)|Erosion due to presence of device (disorder),"Complication of implanted cardiac electronic device (disorder)|Complication occurring during and following cardiac and vascular prosthesis, implant and graft insertion (disorder)|Erosion due to presence of prosthetic device, implant or graft (disorder)",,Displacement of cardiac pacemaker (disorder)|Infection of cardiac pacemaker (disorder)|Mechanical complication of cardiac pacemaker (disorder)|Breakdown of cardiac pacemaker (disorder)|Leakage of cardiac pacemaker (disorder)|Obstruction of cardiac pacemaker (disorder)|Perforation of cardiac pacemaker (disorder)|Protrusion of cardiac pacemaker (disorder)
2026-03-05T15:35:33.403650,claude-sonnet-4-5-20250929,set1,Head lifting exercise,Head lifting exercise (regime/therapy),(regime/therapy),Primitive,Exercise therapy (regime/therapy),Physical medicine procedure (regime/therapy),,Neck exercise (regime/therapy)|Breathing exercise (regime/therapy)|Stretching exercise (regime/therapy)|Strengthening exercise (regime/therapy)|Balance training exercise (regime/therapy)|Range of motion exercise (regime/therapy)|Trunk exercise (regime/therapy)|Limb exercise (regime/therapy)|Pelvic floor muscle exercise (regime/therapy)
2026-03-05T15:35:36.020181,claude-sonnet-4-5-20250929,set1,Entire corpus penis,Entire corpus penis (body structure),body structure,Primitive,Entire penis (body structure),Entire male genital organ (body structure),,Entire glans penis (body structure)|Entire prepuce (body structure)|Entire root of penis (body structure)
2026-03-05T15:35:39.048212,claude-sonnet-4-5-20250929,set1,Oligopus diagrammus,,,,,,,
2026-03-05T15:35:41.996658,claude-sonnet-4-5-20250929,set1,Deficiency of ribose-5-phosphate isomerase,Deficiency of ribose-5-phosphate isomerase (disorder),(disorder),Primitive,Disorder of pentose phosphate pathway (disorder),Inborn disorder of metabolism (disorder),None,Deficiency of glucose-6-phosphate dehydrogenase (disorder)|Deficiency of transaldolase (disorder)
2026-03-05T15:35:45.441699,claude-sonnet-4-5-20250929,set1,Progestogen overdose,Progestogen overdose (disorder),disorder,Primitive,Overdose of hormone (disorder),Poisoning caused by hormone or hormone substitute (disorder),Overdose of progesterone (disorder),Androgen overdose (disorder)|Estrogen overdose (disorder)|Overdose of adrenocorticotropic hormone (disorder)|Overdose of anterior pituitary hormone (disorder)|Overdose of insulin (disorder)|Overdose of parathyroid hormone (disorder)|Overdose of thyroid hormone (disorder)
2026-03-05T15:35:50.664805,claude-sonnet-4-5-20250929,set1,Cartilage graft - prominent ear,Cartilage graft - prominent ear (procedure),procedure,Primitive,Repair of prominent ear (procedure),Plastic repair of auricle (procedure),,Resection of conchal cartilage - prominent ear (procedure)|Cartilage graft and conchal resection - prominent ear (procedure)|Conchal mastoid suture - prominent ear (procedure)
2026-03-05T15:35:54.884087,claude-sonnet-4-5-20250929,set1,Borrelia theileri,Borrelia theileri (organism),organism,Primitive,Borrelia (organism),Genus Borrelia (organism),,Borrelia afzelii (organism)|Borrelia anserina (organism)|Borrelia burgdorferi (organism)|Borrelia crocidurae (organism)|Borrelia duttonii (organism)|Borrelia garinii (organism)|Borrelia hermsii (organism)|Borrelia hispanica (organism)|Borrelia latyschewii (organism)|Borrelia parkeri (organism)|Borrelia persica (organism)|Borrelia recurrentis (organism)|Borrelia turicatae (organism)|Borrelia venezuelensis (organism)
2026-03-05T15:36:00.054524,claude-sonnet-4-5-20250929,set1,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant,Mood disorder with mixed depressive and manic symptoms caused by volatile inhalant (disorder),(disorder),Primitive,Mood disorder with mixed depressive and manic symptoms caused by drug (disorder)|Mental disorder due to volatile inhalant (disorder),Mood disorder with mixed depressive and manic symptoms (disorder)|Drug-induced mood disorder (disorder)|Mental disorder due to drug (disorder)|Disorder due to volatile inhalant (disorder),,"Mood disorder with mixed depressive and manic symptoms caused by alcohol (disorder)|Mood disorder with mixed depressive and manic symptoms caused by amphetamine or amphetamine-like substance (disorder)|Mood disorder with mixed depressive and manic symptoms caused by cannabis (disorder)|Mood disorder with mixed depressive and manic symptoms caused by cocaine (disorder)|Mood disorder with mixed depressive and manic symptoms caused by hallucinogen (disorder)|Mood disorder with mixed depressive and manic symptoms caused by opioid (disorder)|Mood disorder with mixed depressive and manic symptoms caused by sedative, hypnotic or anxiolytic (disorder)"
2026-03-05T15:36:03.701298,claude-sonnet-4-5-20250929,set1,Degloving injury buttock,Degloving injury of buttock (disorder),(disorder),Primitive,Degloving injury (disorder)|Injury of buttock (disorder),Traumatic injury of skin (disorder)|Injury of trunk (disorder),None,Degloving injury of abdomen (disorder)|Degloving injury of back (disorder)|Degloving injury of chest (disorder)|Degloving injury of perineum (disorder)
2026-03-05T15:36:06.755694,claude-sonnet-4-5-20250929,set1,Attachment of bone anchored hearing prosthesis,Attachment of bone anchored hearing prosthesis (procedure),procedure,Primitive,Fitting of hearing prosthesis (procedure),Fitting of prosthesis (procedure),,Fitting of air conduction hearing aid (procedure)|Fitting of bone conduction hearing aid (procedure)|Fitting of cochlear prosthesis (procedure)
2026-03-05T15:36:09.727671,claude-sonnet-4-5-20250929,set1,Air traffic controller,Air traffic controller (occupation),(occupation),Primitive,Aviation worker (occupation),Transportation worker (occupation),None,Aircraft maintenance worker (occupation)|Airline pilot (occupation)|Airport worker (occupation)|Flight attendant (occupation)
2026-03-05T15:36:14.243995,claude-sonnet-4-5-20250929,set1,Entire intervertebral symphysis between T2 and T3,Entire intervertebral symphysis between T2 and T3 (body structure),body structure,Primitive,Entire thoracic intervertebral symphysis (body structure),Entire intervertebral symphysis (body structure),,Entire intervertebral symphysis between T1 and T2 (body structure)|Entire intervertebral symphysis between T3 and T4 (body structure)|Entire intervertebral symphysis between T4 and T5 (body structure)|Entire intervertebral symphysis between T5 and T6 (body structure)|Entire intervertebral symphysis between T6 and T7 (body structure)|Entire intervertebral symphysis between T7 and T8 (body structure)|Entire intervertebral symphysis between T8 and T9 (body structure)|Entire intervertebral symphysis between T9 and T10 (body structure)|Entire intervertebral symphysis between T10 and T11 (body structure)|Entire intervertebral symphysis between T11 and T12 (body structure)|Entire intervertebral symphysis between T12 and L1 (body structure)
2026-03-05T15:36:17.085416,claude-sonnet-4-5-20250929,set1,Protostrongylus brevispiculum,Protostrongylus brevispiculum (organism),(organism),Primitive,Protostrongylus (organism),Metastrongyloidea (organism),,Protostrongylus rufescens (organism)|Protostrongylus stilesi (organism)
2026-03-05T15:36:20.400885,claude-sonnet-4-5-20250929,set1,Vasomotor rhinitis,Vasomotor rhinitis (disorder),disorder,Primitive,Nonallergic rhinitis (disorder),Rhinitis (disorder),No immediate children,Nonallergic rhinitis with eosinophilia syndrome (disorder)|Gustatory rhinitis (disorder)|Drug-induced rhinitis (disorder)|Atrophic rhinitis (disorder)|Rhinitis medicamentosa (disorder)|Senile rhinitis (disorder)|Hormonal rhinitis (disorder)
2026-03-05T15:36:23.465417,claude-sonnet-4-5-20250929,set1,Able to open and close mouth,Able to open and close mouth (finding),finding,Primitive,Able to perform mouth care activity (finding),Able to perform activity related to personal care (finding),Able to open mouth (finding)|Able to close mouth (finding),Able to open and close mouth (finding)
